accel_x,accel_y,accel_z,time_combined
0.939612627029419,-9.363372802734377,-1.2966017723083496,17.71
-0.4077891409397125,-9.851072311401367,0.2419566512107849,17.72
0.3528571426868438,-9.295363426208496,-0.3092247545719147,17.73
1.2231032848358154,-10.183629989624023,-1.2236640453338623,17.73
-0.4839527010917663,-10.376513481140137,-0.44780433177948,17.74
0.5940821766853333,-9.632577896118164,-1.0005152225494385,17.75
0.955009400844574,-10.353211402893066,-1.2604732513427734,17.76
-0.6833702325820923,-9.59573745727539,0.2700473964214325,17.77
0.4992710053920746,-9.117816925048828,-0.7385271191596985,17.78
0.4994865953922272,-9.900520324707031,-1.6673508882522583,17.79
-0.4812004864215851,-9.932491302490234,-0.3429672420024872,17.8
0.5612267255783081,-9.816207885742188,-1.3590295314788818,17.81
-0.0095832934603095,-9.653599739074709,-1.031527757644653,17.82
0.7000789642333984,-9.128185272216797,-0.2710088789463043,17.83
1.012137770652771,-10.471261024475098,-1.5177305936813354,17.84
0.2933305203914642,-10.33454704284668,-1.1142945289611816,17.85
0.6960834860801697,-10.163616180419922,-1.6673667430877686,17.86
0.4799209833145141,-9.645527839660645,-0.2919492125511169,17.87
-0.0607043281197547,-9.450543403625488,-1.434457540512085,17.88
0.2447143197059631,-10.035578727722168,-1.1999495029449463,17.89
-0.388398140668869,-8.73599910736084,-0.6211184859275818,17.9
0.7726978063583374,-10.371439933776855,-1.905750393867493,17.91
-0.8605074286460876,-9.024127960205078,-0.001800425350666,17.92
1.484666109085083,-9.785490036010742,-2.3586795330047607,17.93
0.3652882575988769,-10.141493797302246,-0.8339202404022217,17.94
0.325401246547699,-9.333358764648438,-1.4653242826461792,17.95
0.6880449652671814,-10.783305168151855,-0.9355366826057434,17.96
0.2643111944198608,-9.233607292175291,-0.2803747951984405,17.97
0.5550882816314697,-10.245338439941406,-1.9968395233154297,17.98
0.1927235871553421,-9.49689769744873,-0.4531039297580719,17.99
0.3938534259796142,-9.24471378326416,-1.6504462957382202,18.0
0.6477115154266357,-9.55055809020996,-0.4159428775310516,18.1
-0.27542844414711,-9.458078384399414,-0.9843316674232484,18.2
0.7078566551208496,-9.53941249847412,-1.826462984085083,18.3
-0.3472817540168762,-10.51748275756836,-0.6249477863311768,18.4
-0.0898225158452987,-9.669487953186035,-1.1911641359329224,18.5
-2.3700079917907715,-9.14462947845459,-2.3706839084625244,18.6
-1.918205738067627,-8.690034866333008,-1.6651846170425415,18.7
-3.729413509368897,-9.087151527404783,-3.0758285522460938,18.8
-3.66267466545105,-10.41560173034668,-4.030638217926025,18.9
-2.6592564582824707,-11.816438674926758,-2.343315362930298,18.1
-1.0108567476272583,-8.401074409484863,-3.8068106174468994,18.11
-1.0421805381774902,-8.592734336853027,-5.4488301277160645,18.12
-0.2446446120738983,-11.04944896697998,-1.1930755376815796,18.13
0.970297634601593,-10.012908935546877,-0.6730722784996033,18.14
0.3020842373371124,-7.774423122406006,-3.1326608657836914,18.15
1.2876806259155271,-7.638448238372803,-0.7237335443496704,18.16
-0.7981345653533936,-8.565677642822266,-5.967263698577881,18.17
0.3333308696746826,-11.980815887451172,-2.9130916595458984,18.18
0.7704882621765137,-9.880361557006836,-2.6000330448150635,18.19
-0.8188217282295227,-8.250954627990723,-7.858861446380615,18.2
0.1255703568458557,-11.136460304260254,-0.4767100214958191,18.21
0.4193838536739349,-9.006425857543945,-3.986509323120117,18.22
-0.788445770740509,-7.827278137207031,-3.479011297225952,18.23
1.0045859813690186,-8.976766586303711,-3.758264541625977,18.24
-0.3673570156097412,-10.000367164611816,-4.093369960784912,18.25
0.7310757637023926,-11.462430000305176,-1.437650442123413,18.26
-0.4868923425674438,-8.605805397033691,-3.701349973678589,18.27
0.3215804398059845,-8.750326156616211,-2.4743006229400635,18.28
0.0022190995514392,-9.393664360046388,-2.4494032859802246,18.29
0.1731612384319305,-10.015983581542969,-3.0965018272399902,18.3
-0.1831442266702652,-10.134255409240724,-3.045362949371338,18.31
-0.0780471116304397,-9.240257263183594,-2.735070943832397,18.32
-0.004303028807044,-8.900459289550781,-2.284828424453736,18.33
0.0120412874966859,-9.314215660095217,-2.517247200012207,18.34
-0.030474342405796,-9.866263389587402,-2.574920177459717,18.35
-0.0307234358042478,-9.945551872253418,-2.5562620162963867,18.36
-0.0685463100671768,-9.349507331848145,-2.716644763946533,18.37
0.0636936202645301,-9.378658294677734,-2.132160425186157,18.38
-0.0777109488844871,-9.519522666931152,-2.4821927547454834,18.39
0.148005872964859,-9.83249568939209,-2.5317223072052,18.4
-0.1831891536712646,-9.531013488769531,-1.9610261917114256,18.41
0.4265108704566955,-8.14065933227539,-3.510552167892456,18.42
-0.3238950371742248,-9.983180046081545,-5.03023099899292,18.43
0.3001765310764313,-12.132501602172852,-0.2896828353404999,18.44
-0.0442371219396591,-8.829023361206055,-2.393176794052124,18.45
0.3086211383342743,-6.473876953125,-1.5351871252059937,18.46
-0.1006305292248725,-6.827788352966309,-7.954710006713867,18.47
-0.2553772628307342,-12.99683666229248,-4.497525215148926,18.48
-1.4491137266159058,-13.855199813842772,-1.875257968902588,18.49
-0.6738294363021851,-6.5945234298706055,-3.469968318939209,18.5
-0.5956984162330627,-4.31712532043457,-8.314464569091797,18.51
-1.5688295364379885,-10.594389915466309,-4.380019187927246,18.52
-0.6008181571960449,-14.391234397888184,-3.377637386322021,18.53
1.1060301065444946,-11.273414611816406,-1.7145516872406006,18.54
1.8740639686584477,-5.260824680328369,-2.0035200119018555,18.55
1.1430097818374634,-6.844457149505615,-3.7759974002838135,18.56
2.359016180038452,-8.706750869750977,-1.0051335096359253,18.57
4.714057922363281,-11.950779914855955,-7.680389404296875,18.58
-0.2502511441707611,-14.018210411071776,0.0793319270014762,18.59
-0.7857204079627991,-9.23924732208252,-0.5167465806007385,18.6
1.7747832536697388,-3.2361490726470947,-3.517792224884033,18.61
-1.8941688537597656,-8.779767990112305,-7.046480178833008,18.62
-0.5383321642875671,-12.836994171142578,0.5640981793403625,18.63
2.4579997062683105,-10.79565143585205,-8.643543243408203,18.64
0.0863771513104438,-10.404829978942873,-2.4715499877929688,18.65
-0.62095046043396,-8.319299697875977,-3.22599720954895,18.66
0.9228996634483336,-7.849728584289551,-3.4383161067962646,18.67
0.2935027182102203,-8.757547378540039,-3.7484612464904794,18.68
0.7732888460159302,-10.577225685119627,-3.1919732093811035,18.69
1.3963260650634766,-10.118128776550291,-3.539654493331909,18.7
0.8720197677612305,-9.628325462341309,-2.3775503635406494,18.71
0.6168390512466431,-8.866722106933594,-2.6186063289642334,18.72
-0.0265245549380779,-9.264686584472656,-2.3988025188446045,18.73
-0.2026653885841369,-9.102736473083496,-2.222090721130371,18.74
-0.3607307970523834,-9.253345489501951,-3.609170913696289,18.75
0.0404683575034141,-10.593505859375,-3.3141229152679443,18.76
-0.1805723756551742,-10.576080322265623,-2.3306565284729004,18.77
-0.0255673676729202,-9.076910972595217,-2.386348962783813,18.78
-0.1441546380519867,-8.486032485961914,-2.795083522796631,18.79
-0.0045896098017692,-9.377943992614746,-1.9853051900863647,18.8
0.5679649114608765,-9.483355522155762,-2.084927082061768,18.81
0.0834334194660186,-9.623947143554688,-3.4876813888549805,18.82
-0.1143363788723945,-10.219542503356934,-1.5249119997024536,18.83
0.4895164668560028,-8.934343338012695,-2.375033140182495,18.83
-0.3785313665866852,-9.41493320465088,-3.187183618545532,18.84
0.1052441000938415,-10.348517417907717,-1.1277790069580078,18.85
0.3831025063991546,-9.378389358520508,-3.212320566177368,18.86
-0.3675029575824737,-9.795230865478516,-2.7380406856536865,18.87
0.0351306051015853,-8.93549919128418,-0.7543531656265259,18.88
-0.337738424539566,-8.282909393310547,-3.8126981258392334,18.89
-0.3025438189506531,-10.083991050720217,-1.664699673652649,18.9
-0.5734901428222656,-10.139898300170898,-2.2232511043548584,18.91
-0.2016976922750473,-10.6091890335083,-4.039433479309082,18.92
0.2289709150791168,-10.06077480316162,-0.5588679909706116,18.93
0.0695234313607215,-8.765707969665527,-3.199787378311157,18.94
-0.2077670693397522,-9.428017616271973,-1.249247670173645,18.95
0.6137622594833374,-8.806658744812012,-1.610848069190979,18.96
-0.591665506362915,-10.077741622924805,-3.545646905899048,18.97
0.8042219877243042,-9.841558456420898,-0.4763038754463196,18.98
-1.4171342849731443,-10.006376266479492,-4.290252208709717,18.99
-0.4795439541339874,-9.745735168457031,-0.2219174802303314,19.0
-0.492830216884613,-9.99519157409668,-2.091465711593628,19.1
-1.2289482355117798,-9.089046478271484,-0.3351808786392212,19.2
-0.4384958148002624,-9.111897468566896,-0.4494569599628448,19.3
1.6760811805725098,-9.63698387145996,-1.9286530017852783,19.4
-0.5529187917709351,-10.384759902954102,-0.3998089730739593,19.5
-0.1815436333417892,-9.985603332519531,0.1455104351043701,19.6
0.1992592960596084,-10.115396499633787,-2.050900459289551,19.7
-3.117208957672119,-10.42683219909668,0.7771613001823425,19.8
-2.141086339950561,-10.587335586547852,-1.1126651763916016,19.9
-3.198848962783813,-10.972519874572754,2.308334827423096,19.1
-2.831228494644165,-8.576630592346191,0.8372410535812378,19.11
-5.599159240722656,-9.123576164245604,-1.5702275037765503,19.12
-4.385903835296631,-10.474088668823242,0.4079014360904693,19.13
-1.13860285282135,-10.011305809020996,-2.51807713508606,19.14
-1.7218199968338013,-10.504364967346191,2.469935894012451,19.15
0.5656859278678894,-8.178277015686035,1.2006441354751587,19.16
0.124302864074707,-7.883061408996582,-1.4886717796325684,19.17
0.3456276953220367,-10.13527011871338,0.7059157490730286,19.18
1.8931180238723757,-10.56291389465332,0.1753665208816528,19.19
1.409412860870361,-10.704710960388184,-1.09904682636261,19.2
0.5268492698669434,-10.380115509033203,-0.1530373692512512,19.21
0.2693282961845398,-10.043221473693848,-0.4492968320846557,19.22
-1.394155740737915,-11.009782791137695,1.5014915466308594,19.23
-0.8917438983917236,-8.611099243164062,2.510883092880249,19.24
0.2080961167812347,-7.450031280517578,-2.6066997051239014,19.25
-2.8330507278442383,-13.105731964111328,0.7655007243156433,19.26
0.8543819189071655,-10.258973121643066,6.034753799438477,19.27
2.9030303955078125,-7.0124616622924805,-5.276512145996094,19.28
-1.8673334121704104,-13.104244232177734,1.730846643447876,19.29
3.034341812133789,-10.020588874816896,9.513288497924805,19.3
1.0774037837982178,-5.978928565979004,-8.41531753540039,19.31
-1.6484726667404177,-15.020145416259766,1.7777776718139648,19.32
2.8731019496917725,-11.046883583068848,9.792518615722656,19.33
-2.068868398666382,-4.741121768951416,-7.912660598754883,19.34
-3.1266157627105717,-11.9878568649292,-2.6009693145751958,19.35
0.3713785409927368,-14.802477836608888,8.03715991973877,19.36
2.010423183441162,-5.897515296936035,1.1790825128555298,19.37
-4.387607097625732,-5.011397361755371,-5.312700748443604,19.38
-0.2476687729358673,-13.892541885375977,0.3871418535709381,19.39
-0.6762932538986206,-13.06088638305664,3.855944156646729,19.4
5.061362266540527,-7.955584526062012,-1.2320247888565063,19.41
-2.869902849197388,-10.185487747192385,0.607249915599823,19.42
3.8589255809783936,-10.978415489196776,7.708545207977295,19.43
-1.4636467695236206,-6.646450519561768,-1.6783781051635742,19.44
0.7726900577545166,-7.263424396514893,-1.0932631492614746,19.45
-0.3241964876651764,-11.44631576538086,-4.023473739624023,19.46
-0.2581443786621094,-12.164793014526367,-2.4722278118133545,19.47
-0.847376823425293,-10.679377555847168,-2.8871829509735107,19.48
0.1776182800531387,-8.991183280944824,-1.6213008165359497,19.49
0.371965080499649,-8.468608856201172,-1.008409023284912,19.5
-0.0082097621634602,-9.028355598449709,-1.269778847694397,19.51
-0.5907115340232849,-9.923990249633787,-1.9836766719818115,19.52
-0.0325289741158485,-10.769291877746582,-2.241749048233032,19.53
-0.5984948873519897,-10.315055847167969,-1.3770629167556765,19.54
0.359441190958023,-8.79302978515625,-1.1808984279632568,19.55
1.5989608764648438,-9.468246459960938,-1.7401747703552246,19.56
-0.8646430969238281,-10.587038040161133,-1.0400803089141846,19.57
-0.1842112690210342,-9.29473114013672,-0.7632474899291992,19.58
0.519843339920044,-10.668593406677246,-1.025882601737976,19.59
-0.686154305934906,-9.635662078857422,1.3949156999588013,19.6
1.206904053688049,-7.942285060882568,-0.7589685320854187,19.61
0.4338846504688263,-10.715970993041992,-2.044959545135498,19.62
-1.3543239831924438,-11.863459587097168,0.6316542625427246,19.63
1.2727597951889038,-10.18958568572998,0.3370115160942077,19.64
0.9478425979614258,-9.160486221313477,1.352145433425903,19.65
0.2758669853210449,-8.284687995910645,0.8187648057937622,19.66
0.244052767753601,-9.481220245361328,-0.1755264699459076,19.67
0.1453889161348343,-10.96785831451416,-0.5925175547599792,19.68
0.0749579593539238,-10.934144020080566,-0.8006607294082642,19.69
0.6466620564460754,-9.300121307373049,-0.7580800652503967,19.7
0.0031460952013731,-9.797425270080566,-0.4902728497982025,19.71
0.0171305108815431,-9.933124542236328,0.2386932075023651,19.72
0.4902927577495575,-9.70626735687256,-0.1741199046373367,19.73
0.1464145481586456,-8.753255844116211,-0.5030285120010376,19.74
0.2492458522319793,-9.82314395904541,-0.6539798378944397,19.75
-0.0605302602052688,-10.894458770751951,-0.3681938052177429,19.76
0.7359866499900818,-9.601962089538574,-0.4940189123153686,19.77
0.6244937181472778,-9.505125045776367,-0.9784769415855408,19.78
-0.2671165466308594,-10.34218692779541,-0.5914788246154785,19.79
1.255574107170105,-9.306657791137695,0.1019410565495491,19.8
0.7758681178092957,-9.758769989013672,-1.8578380346298216,19.81
-0.3656833171844482,-10.966927528381348,-0.0884316489100456,19.82
0.8150901794433594,-9.474900245666504,-0.589570164680481,19.83
0.6784797310829163,-10.176145553588867,-1.322320818901062,19.84
-0.7081018686294556,-9.976218223571776,-0.2193491756916046,19.85
0.6179645657539368,-8.663436889648438,-1.0658292770385742,19.86
0.3832264542579651,-10.13940715789795,-1.1198676824569702,19.87
-0.6440632343292236,-9.556740760803224,0.2021873593330383,19.88
1.5988023281097412,-9.716923713684082,-1.5856128931045532,19.89
0.2235649079084396,-10.510886192321776,-1.068608641624451,19.9
0.8354748487472534,-9.456467628479004,-0.5099678039550781,19.91
1.0036360025405884,-10.084689140319824,-1.5817149877548218,19.92
-0.6151950359344482,-9.646076202392578,0.1422578394412994,19.93
1.420198917388916,-8.679388999938965,-0.8934946060180664,19.94
-0.4773686528205871,-9.874178886413574,-1.3194780349731443,19.95
-0.7214096188545227,-9.980894088745115,-0.7428971529006958,19.96
0.4650769829750061,-11.750384330749512,-2.5916295051574707,19.97
0.35038623213768,-9.909051895141602,-0.2485408186912536,19.98
0.5520073771476746,-9.149812698364258,-1.735126256942749,19.99
0.4480780363082886,-8.869030952453613,0.340039849281311,19.1
0.4959588944911957,-8.53552532196045,-1.668524146080017,20.1
-0.1053738668560981,-10.84573745727539,-1.2173784971237185,20.2
0.6820253729820251,-9.713366508483888,-1.1086158752441406,20.3
1.1132211685180664,-11.060699462890623,-2.28412127494812,20.4
-0.0599505826830863,-8.908203125,-0.1831054985523224,20.5
0.6714377403259277,-9.025066375732422,-1.711505651473999,20.6
0.198804572224617,-8.91833782196045,0.0682751461863517,20.7
0.0923039987683296,-9.656787872314451,-2.095947027206421,20.8
0.1983067840337753,-10.456680297851562,-0.4266161024570465,20.9
0.185506522655487,-10.119423866271973,-2.643555164337158,20.1
0.3877213895320892,-10.096176147460938,-0.4577387571334839,20.11
0.8409135937690735,-8.454648971557617,-1.917829990386963,20.12
-0.6713312864303589,-8.983518600463867,-2.8904449939727783,20.13
-2.875952959060669,-9.37185001373291,-3.962587833404541,20.14
-3.787728071212769,-9.78379249572754,-2.4150710105896,20.15
-1.540050745010376,-10.13020133972168,-3.326674461364746,20.16
-3.0400664806365967,-9.312878608703612,-3.382290840148926,20.17
-2.74953031539917,-9.560140609741213,-1.1097087860107422,20.18
-1.6958664655685425,-8.151800155639648,-2.8483633995056152,20.18
-1.8342525959014893,-7.705483436584473,-4.681070327758789,20.19
0.5562530159950256,-10.149112701416016,-4.937507152557373,20.2
1.8414638042449951,-12.491366386413574,-1.8264000415802,20.21
1.203441500663757,-9.34435749053955,-6.385748386383057,20.22
-0.680171549320221,-8.849518775939941,-1.299305081367493,20.23
1.0153878927230835,-9.2969970703125,-3.3872854709625244,20.24
-1.5592859983444214,-7.396572589874268,-3.6846022605896,20.25
1.2592391967773438,-9.532678604125977,-2.221113681793213,20.26
-0.5465586185455322,-9.37180995941162,-6.250123023986816,20.27
0.8189820647239685,-11.867565155029297,-2.8434765338897705,20.28
-0.4285184741020202,-9.781036376953123,-3.005514144897461,20.29
-0.1541004925966262,-8.376133918762207,-2.8826165199279785,20.3
0.2214712649583816,-9.362860679626465,-2.2179269790649414,20.31
-0.2794917225837707,-9.45795440673828,-3.1366071701049805,20.32
-0.0430670157074928,-10.110932350158691,-2.815429210662842,20.33
-0.0626059398055076,-9.453570365905762,-3.2510719299316406,20.34
0.1146117597818374,-9.15329933166504,-2.068922281265259,20.35
0.436201274394989,-7.907513618469238,-5.234879016876221,20.36
-0.4146262109279632,-10.286623001098633,-5.075514316558838,20.37
0.5508400201797485,-12.194738388061523,0.2767590284347534,20.38
0.0473639518022537,-6.680774211883545,-5.067243099212647,20.39
-0.6887169480323792,-7.066483974456787,-6.951799392700195,20.4
-1.5243971347808838,-12.61386013031006,-2.1755995750427246,20.41
-0.805391252040863,-10.608617782592772,-1.039297103881836,20.42
0.2639098465442657,-5.287811279296875,-7.75922155380249,20.43
-0.3151913583278656,-8.275066375732422,-7.968500137329102,20.44
-1.809921383857727,-13.823363304138184,-4.152059078216553,20.45
-0.806636393070221,-12.384822845458984,-1.4782145023345947,20.46
4.739283561706543,-4.236623764038086,-0.1899876594543457,20.47
2.767985343933105,-4.679317474365234,-7.95217752456665,20.48
-1.2999584674835205,-13.95626735687256,-3.2067110538482666,20.49
-0.5024005770683289,-14.322190284729004,-0.4526468515396118,20.5
4.736308574676514,-6.537990570068359,-0.5176365375518799,20.51
3.5673866271972656,-4.476259708404541,-6.84889030456543,20.52
-3.5557446479797363,-12.50864601135254,-5.8639349937438965,20.53
-1.2674403190612793,-14.367883682250977,0.5792973041534424,20.54
3.60741925239563,-9.769097328186035,-1.4411911964416504,20.55
0.1122401654720306,-6.838342189788818,-1.0501106977462769,20.56
-3.987875461578369,-7.486954212188721,0.1498769521713256,20.57
0.2929391264915466,-7.839105129241943,-1.4455140829086304,20.58
0.9823505878448486,-10.17894172668457,-6.322185039520264,20.59
-0.7674822211265564,-14.053927421569824,-1.8655723333358765,20.6
0.886806845664978,-9.561909675598145,-3.195791244506836,20.61
1.2159318923950195,-6.166589260101318,-6.746908187866211,20.62
-0.1568876504898071,-9.984992027282717,-2.1543233394622803,20.63
0.6828542351722717,-9.90954303741455,-2.3650856018066406,20.64
1.5202232599258425,-9.438180923461914,-4.75230598449707,20.65
0.6509476900100708,-9.13295078277588,-1.7429689168930054,20.66
0.3346906304359436,-9.20499038696289,-4.701580047607422,20.67
1.184589385986328,-10.35901165008545,-2.46082067489624,20.68
0.2573437988758087,-9.702996253967283,-4.0680742263793945,20.69
0.098853163421154,-9.59248161315918,-2.657681941986084,20.7
0.4004096388816833,-8.802077293395996,-2.483445644378662,20.71
0.3108202815055847,-9.06735897064209,-2.3800997734069824,20.72
-0.061941385269165,-9.165804862976074,-3.3557283878326416,20.73
-0.063368946313858,-10.17926788330078,-2.846348762512207,20.74
0.2795595228672027,-9.332962989807127,-2.433657169342041,20.75
-0.0328162647783756,-9.295342445373535,-3.347094774246216,20.76
0.1889719814062118,-10.373382568359377,-1.926267385482788,20.77
-0.3306055068969726,-9.448235511779783,-1.8737250566482544,20.78
-0.3841598927974701,-8.73386001586914,-3.020027637481689,20.79
-0.1702040731906891,-10.099173545837402,-2.600386619567871,20.8
0.0212206300348043,-10.338976860046388,-1.8893589973449707,20.81
0.5392078757286072,-9.310372352600098,-3.593579769134521,20.82
0.1411475241184234,-9.786832809448242,-2.096834182739258,20.83
0.0304126534610986,-9.456307411193848,-1.1070865392684937,20.84
0.4360822141170501,-8.598482131958008,-3.2303264141082764,20.85
-0.2060317099094391,-10.36228084564209,-1.834575891494751,20.86
-0.1226961910724639,-9.57431411743164,-1.7531946897506714,20.87
-0.5505006909370422,-9.284774780273438,-3.869736671447754,20.88
-0.4614894390106201,-10.466470718383787,-1.495107889175415,20.89
-0.0706222429871559,-8.554136276245117,-2.0838563442230225,20.9
-0.6022307276725769,-9.976896286010742,-3.722167253494263,20.91
0.514028787612915,-9.41394329071045,0.2252025306224823,20.92
-0.3506916761398315,-8.845654487609863,-3.879852056503296,20.93
0.0441606119275093,-10.752388954162598,-1.1047866344451904,20.94
0.5931380987167358,-9.292688369750977,-1.3907915353775024,20.95
-0.5295224785804749,-10.238764762878418,-4.5240912437438965,20.96
0.2399065494537353,-9.349903106689451,0.6159902215003967,20.97
-0.3411194384098053,-8.347675323486328,-4.28752326965332,20.98
-0.9601945877075196,-9.931809425354004,-0.9933828115463256,20.99
-0.0715847089886665,-9.389062881469728,-1.6312658786773682,20.1
-0.7674104571342468,-10.539459228515623,-4.38443660736084,21.1
-0.6602442264556885,-9.855917930603027,-0.5525009036064148,21.2
-0.2918710112571716,-9.563546180725098,-3.444321155548096,21.3
-0.3901399672031402,-8.10621452331543,-1.3431161642074585,21.4
-0.132543534040451,-8.29967212677002,-2.6639857292175293,21.5
0.8823631405830383,-9.09580421447754,-1.1656477451324463,21.6
0.4151653051376343,-9.711332321166992,-2.604188680648804,21.7
0.0744298100471496,-11.038735389709473,-2.332334518432617,21.8
-0.3299387991428375,-10.80906105041504,-2.3168094158172607,21.9
-0.7293300032615662,-10.86541748046875,-1.3277218341827393,21.1
-1.181885838508606,-9.445489883422852,-0.4477886259555816,21.11
-2.623613119125366,-9.713666915893556,0.1146745607256889,21.12
-1.122099757194519,-9.213142395019531,0.9781097769737244,21.13
-0.3039009273052215,-9.91111660003662,1.052570939064026,21.14
-1.1172581911087036,-10.33530330657959,2.5326032638549805,21.15
-0.9110913872718812,-9.90544891357422,3.509726285934448,21.16
-1.0332965850830078,-9.886763572692873,2.9548990726470947,21.17
-2.183284282684326,-11.058555603027344,1.871498703956604,21.18
-3.248217821121216,-11.558563232421877,2.7436976432800293,21.19
-2.8326265811920166,-10.526028633117676,2.0249173641204834,21.2
-2.413980722427368,-9.53777027130127,1.8090852499008176,21.21
-2.7190730571746826,-9.7256441116333,0.6557615995407104,21.22
-3.4883956909179688,-9.251526832580566,2.1784768104553223,21.23
-2.3463504314422607,-6.849334239959717,-0.3742905259132385,21.23
-0.999001920223236,-8.782577514648438,-3.2293264865875244,21.24
0.0115794092416763,-15.19935417175293,-1.4030324220657349,21.25
-0.5453627705574036,-12.106614112854004,5.056053161621094,21.26
1.7229915857315063,-4.687377452850342,1.743235468864441,21.27
-0.0222396794706583,-4.884361267089844,-3.3656601905822754,21.28
0.5425049066543579,-14.512365341186523,0.6596100330352783,21.29
0.6259398460388184,-15.809568405151367,3.782869577407837,21.3
0.8379322290420532,-7.2638654708862305,-0.1838132739067077,21.31
-1.0379638671875,-5.275994777679443,-2.609556198120117,21.32
-0.0452894419431686,-11.445995330810549,-0.6716213226318359,21.33
-1.5803302526474,-14.895380973815918,3.0443992614746094,21.34
0.5559006929397583,-7.933380603790283,2.566213369369507,21.35
-0.7089723944664001,-4.937062740325928,-3.981093406677246,21.36
-0.62153559923172,-13.133135795593262,-1.3764666318893433,21.37
-0.185277059674263,-14.538506507873535,5.8981804847717285,21.38
0.7107263207435608,-8.625975608825684,1.0095927715301514,21.39
-1.9552950859069824,-6.922735214233398,2.020963430404663,21.4
0.7855854034423828,-5.898292541503906,-0.0871416926383972,21.41
1.2306877374649048,-9.827940940856934,-3.3610005378723145,21.42
2.969728708267212,-16.04866600036621,-3.740089893341065,21.43
-0.1121869161725044,-14.727078437805176,3.576899766921997,21.44
0.1892602741718292,-5.641280651092529,0.8137892484664917,21.45
0.7419813871383667,-4.9569501876831055,-4.438724040985107,21.46
3.238938808441162,-13.361005783081056,5.3348307609558105,21.47
-0.1956554502248764,-10.495238304138184,2.912465810775757,21.48
-2.9443469047546387,-5.902024745941162,-7.85558271408081,21.49
1.3126530647277832,-11.65648365020752,-1.6074258089065552,21.5
-0.9021939039230348,-11.878928184509276,-1.324958562850952,21.51
-1.967706322669983,-8.395573616027832,-3.4094958305358887,21.52
1.4070504903793335,-8.206396102905273,-1.736310362815857,21.53
0.9300508499145508,-9.293858528137209,-1.2958266735076904,21.54
-0.8317810297012329,-10.180221557617188,-2.3667147159576416,21.55
-0.4643887877464294,-10.362683296203612,-2.016985893249512,21.56
0.6738916039466858,-10.010157585144045,-2.1494274139404297,21.57
-0.330169141292572,-9.558389663696287,-1.7271337509155271,21.58
-0.6061692833900452,-10.427505493164062,-0.954220712184906,21.59
0.113022044301033,-9.796502113342283,1.199934482574463,21.6
1.83734393119812,-9.043001174926758,-0.3676290214061737,21.61
0.1824601143598556,-9.95820140838623,1.347077250480652,21.62
-0.1899810284376144,-10.09694004058838,0.4498841464519501,21.63
0.5862146615982056,-10.276586532592772,1.30071222782135,21.64
0.0455397814512252,-9.324851036071776,-0.3941973447799682,21.65
0.2202513217926025,-10.231438636779783,-0.2553094029426574,21.66
1.0003554821014404,-10.552011489868164,-0.2257511019706726,21.67
0.6279788017272949,-10.4618501663208,-1.2777777910232544,21.68
0.2787745594978332,-9.887731552124023,0.8956566452980042,21.69
0.3822531700134277,-8.708439826965332,-0.7745565176010132,21.7
-0.0587208718061447,-9.726411819458008,0.5955453515052795,21.71
-0.0076711848378181,-9.083080291748049,0.3781899511814117,21.72
0.5738881826400757,-9.651288032531738,-1.0505003929138184,21.73
-0.3318675756454468,-10.561500549316406,-1.2669802904129028,21.74
0.3916828334331512,-11.531498908996582,-0.3390479385852813,21.75
0.92035710811615,-8.98935604095459,0.0409405604004859,21.76
0.0642497017979621,-8.487560272216797,-1.162352442741394,21.77
-0.0320587828755378,-9.862314224243164,0.2288927435874939,21.78
0.8163539171218872,-9.357266426086426,-0.4793437719345093,21.79
0.1450048983097076,-10.200663566589355,-1.2040170431137085,21.8
-0.1087432131171226,-10.685684204101562,-0.3267304599285126,21.81
1.577988624572754,-9.091730117797852,-0.6691867113113403,21.82
0.3228920102119446,-9.847429275512695,-1.482261061668396,21.83
-0.5512135028839111,-10.456938743591309,-0.084843672811985,21.84
0.3807172775268554,-9.926668167114258,-1.6599957942962646,21.85
0.2480784058570861,-10.842782974243164,-1.6255534887313845,21.86
-0.6166952848434448,-8.662373542785645,0.7282652854919434,21.87
1.660103678703308,-9.482625961303713,-1.4529566764831543,21.88
-0.4565842449665069,-10.13510513305664,-0.9771251678466796,21.89
0.9521816968917848,-9.487052917480469,-0.7945647239685059,21.9
0.8552833199501038,-10.50831699371338,-1.2742774486541748,21.91
0.1176534593105316,-8.843290328979492,-0.2974585294723511,21.92
0.4586667418479919,-10.136439323425291,-1.6910593509674072,21.93
-0.3122881352901459,-9.978543281555176,-0.1924361288547516,21.94
0.588387131690979,-9.066725730895996,-2.2861897945404053,21.95
0.8535814881324768,-10.973783493041992,-1.2016834020614624,21.96
-0.3316898941993713,-8.100913047790527,0.0401681289076805,21.97
1.3674931526184082,-10.162435531616213,-1.8525875806808472,21.98
-0.7087982296943665,-9.133075714111328,0.5918211340904236,21.99
0.4760398268699646,-9.028379440307615,-2.86031436920166,21.1
0.4876994788646698,-11.281381607055664,-0.96572607755661,22.1
-0.5219319462776184,-8.689208030700684,0.1076557263731956,22.2
1.1892497539520264,-10.415586471557615,-1.7013262510299685,22.3
0.3696325719356537,-9.739616394042969,-0.4531997442245483,22.4
0.4307888150215149,-9.87928867340088,-1.5992032289505005,22.5
1.118811011314392,-10.262384414672852,-1.9966906309127808,22.6
-1.09276020526886,-9.782708168029783,-1.7144503593444824,22.7
